region,server_age,server_age_years,operational_co2_g,embodied_co2_g,total_co2_g,latency_ms,sla_met,carbon_intensity,carbon_debt_ratio,power_w,task_id,strategy,workload_type,duration_seconds,execution_time
Northern,old,4.0,7.341904,0.277301,7.619205,70,True,528.2,0.2,125.8,task_000111,embodied_prioritized,scheduled_job,331.47510800232016,2025-11-09T13:02:45.297554
Eastern,old,4.0,0.055536,0.001799,0.057335,120,True,615.7,0.2,125.8,task_000112,embodied_prioritized,data_processing,2.151010409091811,2025-11-09T13:09:11.881958
Eastern,old,4.0,0.01643,0.000532,0.016963,120,True,615.7,0.2,125.8,task_000113,embodied_prioritized,api_request,0.6363847041821353,2025-11-09T13:09:52.518095
Northern,old,4.0,0.623461,0.023548,0.647009,70,True,528.2,0.2,125.8,task_000114,embodied_prioritized,data_processing,28.14826176005903,2025-11-09T13:10:43.046573
Northern,old,4.0,13.289512,0.501939,13.791451,70,True,528.2,0.2,125.8,task_000115,embodied_prioritized,scheduled_job,600.0,2025-11-09T13:11:46.057395
Northern,old,4.0,1.328951,0.050194,1.379145,70,True,528.2,0.2,125.8,task_000116,embodied_prioritized,data_processing,60.0,2025-11-09T13:12:26.174220
Northern,old,4.0,1.185898,0.044791,1.230689,70,True,528.2,0.2,125.8,task_000117,embodied_prioritized,data_processing,53.541394662112985,2025-11-09T13:15:29.845682
Eastern,old,4.0,0.512836,0.016617,0.529453,120,True,615.7,0.2,125.8,task_000118,embodied_prioritized,ml_inference,19.863233001725703,2025-11-09T13:20:51.303800
Eastern,old,4.0,0.002652,8.6e-05,0.002738,120,True,615.7,0.2,125.8,task_000119,embodied_prioritized,api_request,0.10271214388233176,2025-11-09T13:21:16.273241
Eastern,old,4.0,0.025818,0.000837,0.026655,120,True,615.7,0.2,125.8,task_000120,embodied_prioritized,api_request,1.0,2025-11-09T13:21:52.680810
Northern,old,4.0,4.27171,0.161341,4.433051,70,True,528.2,0.2,125.8,task_000121,embodied_prioritized,batch_analytics,192.86080901934375,2025-11-09T13:25:38.748271
Eastern,old,4.0,0.499941,0.016199,0.516141,120,True,615.7,0.2,125.8,task_000122,embodied_prioritized,data_processing,19.36380266017833,2025-11-09T13:26:16.844319
Northern,old,4.0,1.328951,0.050194,1.379145,70,True,528.2,0.2,125.8,task_000123,embodied_prioritized,data_processing,60.0,2025-11-09T13:26:40.897064
Eastern,old,4.0,0.005274,0.000171,0.005445,120,True,615.7,0.2,125.8,task_000124,embodied_prioritized,api_request,0.2042871367078241,2025-11-09T13:27:59.162502
Eastern,old,4.0,0.167937,0.005442,0.173379,120,True,615.7,0.2,125.8,task_000125,embodied_prioritized,data_processing,6.504573304986524,2025-11-09T13:30:45.337071
Eastern,old,4.0,0.006776,0.00022,0.006996,120,True,615.7,0.2,125.8,task_000126,embodied_prioritized,api_request,0.26245016752875244,2025-11-09T13:31:29.173527
Northern,old,4.0,2.825785,0.106729,2.932513,70,True,528.2,0.2,125.8,task_000127,embodied_prioritized,batch_analytics,127.57961460173652,2025-11-09T13:32:43.213155
Eastern,old,4.0,0.003101,0.0001,0.003202,120,True,615.7,0.2,125.8,task_000128,embodied_prioritized,api_request,0.12011493003226949,2025-11-09T13:36:17.336856
Eastern,old,4.0,0.451748,0.014638,0.466386,120,True,615.7,0.2,125.8,task_000129,embodied_prioritized,data_processing,17.497168463590995,2025-11-09T13:37:28.101215
Eastern,old,4.0,0.010204,0.000331,0.010535,120,True,615.7,0.2,125.8,task_000130,embodied_prioritized,api_request,0.39522483598309033,2025-11-09T13:39:23.751928
Eastern,old,4.0,0.002977,9.6e-05,0.003073,120,True,615.7,0.2,125.8,task_000131,embodied_prioritized,api_request,0.11529128120430542,2025-11-09T13:40:15.385021
Eastern,old,4.0,0.007459,0.000242,0.007701,120,True,615.7,0.2,125.8,task_000132,embodied_prioritized,api_request,0.2889159293815576,2025-11-09T13:41:55.217963
Eastern,old,4.0,0.264511,0.008571,0.273082,120,True,615.7,0.2,125.8,task_000133,embodied_prioritized,ml_inference,10.24508828868835,2025-11-09T13:44:21.450324
Eastern,old,4.0,0.107713,0.00349,0.111203,120,True,615.7,0.2,125.8,task_000134,embodied_prioritized,data_processing,4.171958326122749,2025-11-09T13:48:02.764116
Northern,old,4.0,5.391069,0.203618,5.594688,70,True,528.2,0.2,125.8,task_000135,embodied_prioritized,scheduled_job,243.3980685402571,2025-11-09T13:49:20.670700
Eastern,old,4.0,0.011329,0.000367,0.011696,120,True,615.7,0.2,125.8,task_000136,embodied_prioritized,api_request,0.4388072752885509,2025-11-09T13:51:34.320398
Eastern,old,4.0,0.005234,0.00017,0.005404,120,True,615.7,0.2,125.8,task_000137,embodied_prioritized,api_request,0.2027406427462138,2025-11-09T13:53:48.678832
Eastern,old,4.0,0.022593,0.000732,0.023325,120,True,615.7,0.2,125.8,task_000138,embodied_prioritized,api_request,0.8750742295379998,2025-11-09T13:56:11.379454
Eastern,old,4.0,0.491105,0.015913,0.507018,120,True,615.7,0.2,125.8,task_000139,embodied_prioritized,data_processing,19.021555627262927,2025-11-09T14:00:10.173888
Eastern,old,4.0,0.273933,0.008876,0.282809,120,True,615.7,0.2,125.8,task_000140,embodied_prioritized,ml_inference,10.61001228327073,2025-11-09T14:00:15.308440
Eastern,old,4.0,0.143831,0.00466,0.148491,120,True,615.7,0.2,125.8,task_000141,embodied_prioritized,data_processing,5.570874312591587,2025-11-09T14:05:20.674168
Eastern,old,4.0,0.597832,0.019371,0.617203,120,True,615.7,0.2,125.8,task_000142,embodied_prioritized,data_processing,23.155326597488802,2025-11-09T14:07:27.382049
Northern,old,4.0,0.622227,0.023501,0.645728,70,True,528.2,0.2,125.8,task_000143,embodied_prioritized,data_processing,28.09252544183154,2025-11-09T14:09:53.441742
Eastern,old,4.0,0.006491,0.00021,0.006701,120,True,615.7,0.2,125.8,task_000144,embodied_prioritized,api_request,0.25140222945911794,2025-11-09T14:10:13.378850
Eastern,old,4.0,0.010743,0.000348,0.011091,120,True,615.7,0.2,125.8,task_000145,embodied_prioritized,api_request,0.4161049096918197,2025-11-09T14:11:05.698969
Eastern,old,4.0,0.025818,0.000837,0.026655,120,True,615.7,0.2,125.8,task_000146,embodied_prioritized,api_request,1.0,2025-11-09T14:12:06.318728
Eastern,old,4.0,0.019576,0.000634,0.02021,120,True,615.7,0.2,125.8,task_000147,embodied_prioritized,api_request,0.7582206652109997,2025-11-09T14:13:10.016804
Eastern,old,4.0,0.002582,8.4e-05,0.002665,120,True,615.7,0.2,125.8,task_000148,embodied_prioritized,api_request,0.1,2025-11-09T14:17:40.872714
Eastern,old,4.0,0.005374,0.000174,0.005548,120,True,615.7,0.2,125.8,task_000149,embodied_prioritized,api_request,0.2081336351833244,2025-11-09T14:23:26.788863
Eastern,old,4.0,0.434677,0.014084,0.448762,120,True,615.7,0.2,125.8,task_000150,embodied_prioritized,data_processing,16.835974733869644,2025-11-09T14:24:54.768477
