ci_value,strategy,task_id,region,server_age,duration_s,total_carbon_g,timestamp
175.0,operational_only,85,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802352
175.0,operational_only,86,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802353
175.0,operational_only,87,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802354
175.0,operational_only,88,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802355
175.0,operational_only,89,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802355
175.0,operational_only,90,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802356
175.0,operational_only,91,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802357
175.0,operational_only,92,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802358
175.0,operational_only,93,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802359
175.0,operational_only,94,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802359
175.0,operational_only,95,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802360
175.0,operational_only,96,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802361
175.0,operational_only,97,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802362
175.0,operational_only,98,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802362
175.0,operational_only,99,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802364
175.0,operational_only,100,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802365
175.0,operational_only,101,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802365
175.0,operational_only,102,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802366
175.0,operational_only,103,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802367
175.0,operational_only,104,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802368
175.0,operational_only,105,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802368
175.0,operational_only,106,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802369
175.0,operational_only,107,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802370
175.0,operational_only,108,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802371
175.0,operational_only,109,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802372
175.0,operational_only,110,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802373
175.0,operational_only,111,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802373
175.0,operational_only,112,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802374
175.0,operational_only,113,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802375
175.0,operational_only,114,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802376
175.0,operational_only,115,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802376
175.0,operational_only,116,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802377
175.0,operational_only,117,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802378
175.0,operational_only,118,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802379
175.0,operational_only,119,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802380
175.0,operational_only,120,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802384
175.0,operational_only,121,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802385
175.0,operational_only,122,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802386
175.0,operational_only,123,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802387
175.0,operational_only,124,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802387
175.0,operational_only,125,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802388
175.0,operational_only,126,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802389
175.0,operational_only,127,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802390
175.0,operational_only,128,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802390
175.0,operational_only,129,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802391
175.0,operational_only,130,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802392
175.0,operational_only,131,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802393
175.0,operational_only,132,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802394
175.0,operational_only,133,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802394
175.0,operational_only,134,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802395
175.0,operational_only,135,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802396
175.0,operational_only,136,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802397
175.0,operational_only,137,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802398
175.0,operational_only,138,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802398
175.0,operational_only,139,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802399
175.0,operational_only,140,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802400
175.0,operational_only,141,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802401
175.0,operational_only,142,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802401
175.0,operational_only,143,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802402
175.0,operational_only,144,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802403
175.0,operational_only,145,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802404
175.0,operational_only,146,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802405
175.0,operational_only,147,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802405
175.0,operational_only,148,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802406
175.0,operational_only,149,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802407
175.0,operational_only,150,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802408
175.0,operational_only,151,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802409
175.0,operational_only,152,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802411
175.0,operational_only,153,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802412
175.0,operational_only,154,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802412
175.0,operational_only,155,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802413
175.0,operational_only,156,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802414
175.0,operational_only,157,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802415
175.0,operational_only,158,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802415
175.0,operational_only,159,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802416
175.0,operational_only,160,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802417
175.0,operational_only,161,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802418
175.0,operational_only,162,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802418
175.0,operational_only,163,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802419
175.0,operational_only,164,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802420
175.0,operational_only,165,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802421
175.0,operational_only,166,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802421
175.0,operational_only,167,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802422
175.0,operational_only,168,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802423
175.0,operational_only,169,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802424
175.0,operational_only,170,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802424
175.0,operational_only,171,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802425
175.0,operational_only,172,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802426
175.0,operational_only,173,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802427
175.0,operational_only,174,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802428
175.0,operational_only,175,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802428
175.0,operational_only,176,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802429
175.0,operational_only,177,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802430
175.0,operational_only,178,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802431
175.0,operational_only,179,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802432
175.0,operational_only,180,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802432
175.0,operational_only,181,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802433
175.0,operational_only,182,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802434
175.0,operational_only,183,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802435
175.0,operational_only,184,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802435
175.0,operational_only,185,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802436
175.0,operational_only,186,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802437
175.0,operational_only,187,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802438
175.0,operational_only,188,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802438
175.0,operational_only,189,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802439
175.0,operational_only,190,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802440
175.0,operational_only,191,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802441
175.0,operational_only,192,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802441
175.0,operational_only,193,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802442
175.0,operational_only,194,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802443
175.0,operational_only,195,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802444
175.0,operational_only,196,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802444
175.0,operational_only,197,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802445
175.0,operational_only,198,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802446
175.0,operational_only,199,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802447
175.0,operational_only,200,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802448
175.0,operational_only,201,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802449
175.0,operational_only,202,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802449
175.0,operational_only,203,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802450
175.0,operational_only,204,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802451
175.0,operational_only,205,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802452
175.0,operational_only,206,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802453
175.0,operational_only,207,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802453
175.0,operational_only,208,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802454
175.0,operational_only,209,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802455
175.0,operational_only,210,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802456
175.0,operational_only,211,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802456
175.0,operational_only,212,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802457
175.0,operational_only,213,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802458
175.0,operational_only,214,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802459
175.0,operational_only,215,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802459
175.0,operational_only,216,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802460
175.0,operational_only,217,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802461
175.0,operational_only,218,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802462
175.0,operational_only,219,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802462
175.0,operational_only,220,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802463
175.0,operational_only,221,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802464
175.0,operational_only,222,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802465
175.0,operational_only,223,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802465
175.0,operational_only,224,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802466
175.0,operational_only,225,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802467
175.0,operational_only,226,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802468
175.0,operational_only,227,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802468
175.0,operational_only,228,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802469
175.0,operational_only,229,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802470
175.0,operational_only,230,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802472
175.0,operational_only,231,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802472
175.0,operational_only,232,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802473
175.0,operational_only,233,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802474
175.0,operational_only,234,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802475
175.0,operational_only,235,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802476
175.0,operational_only,236,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802476
175.0,operational_only,237,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802477
175.0,operational_only,238,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802478
175.0,operational_only,239,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802479
175.0,operational_only,240,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802481
175.0,operational_only,241,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802481
175.0,operational_only,242,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802482
175.0,operational_only,243,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802483
175.0,operational_only,244,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802484
175.0,operational_only,245,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802484
175.0,operational_only,246,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802485
175.0,operational_only,247,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802486
175.0,operational_only,248,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802487
175.0,operational_only,249,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802488
175.0,operational_only,250,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802488
175.0,operational_only,251,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802489
175.0,operational_only,252,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802490
175.0,operational_only,253,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802491
175.0,operational_only,254,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802491
175.0,operational_only,255,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802492
175.0,operational_only,256,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802493
175.0,operational_only,257,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802494
175.0,operational_only,258,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802495
175.0,operational_only,259,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802496
175.0,operational_only,260,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802497
175.0,operational_only,261,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802497
175.0,operational_only,262,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802498
175.0,operational_only,263,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802499
175.0,operational_only,264,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802500
175.0,operational_only,265,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802500
175.0,operational_only,266,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802501
175.0,operational_only,267,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802502
175.0,operational_only,268,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802503
175.0,operational_only,269,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802504
175.0,operational_only,270,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802504
175.0,operational_only,271,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802505
175.0,operational_only,272,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802506
175.0,operational_only,273,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802507
175.0,operational_only,274,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802507
175.0,operational_only,275,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802508
175.0,operational_only,276,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802509
175.0,operational_only,277,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802510
175.0,operational_only,278,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802511
175.0,operational_only,279,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802511
175.0,operational_only,280,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802512
175.0,operational_only,281,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802513
175.0,operational_only,282,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802514
175.0,operational_only,283,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802514
175.0,operational_only,284,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802515
175.0,operational_only,285,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802516
175.0,operational_only,286,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802517
175.0,operational_only,287,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802518
175.0,operational_only,288,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802518
175.0,operational_only,289,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802519
175.0,operational_only,290,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802520
175.0,operational_only,291,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802521
175.0,operational_only,292,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802521
175.0,operational_only,293,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802522
175.0,operational_only,294,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802523
175.0,operational_only,295,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802524
175.0,operational_only,296,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802524
175.0,operational_only,297,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802525
175.0,operational_only,298,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802526
175.0,operational_only,299,Northern,new,14400.0,112.08544558521561,2025-11-09T22:09:36.802527
175.0,embodied_prioritized,0,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802628
175.0,embodied_prioritized,1,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802630
175.0,embodied_prioritized,2,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802631
175.0,embodied_prioritized,3,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802632
175.0,embodied_prioritized,4,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802633
175.0,embodied_prioritized,5,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802634
175.0,embodied_prioritized,6,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802634
175.0,embodied_prioritized,7,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802635
175.0,embodied_prioritized,8,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802637
175.0,embodied_prioritized,9,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802639
175.0,embodied_prioritized,10,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802639
175.0,embodied_prioritized,11,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802640
175.0,embodied_prioritized,12,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802641
175.0,embodied_prioritized,13,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802642
175.0,embodied_prioritized,14,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802643
175.0,embodied_prioritized,15,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802643
175.0,embodied_prioritized,16,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802644
175.0,embodied_prioritized,17,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802645
175.0,embodied_prioritized,18,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802646
175.0,embodied_prioritized,19,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802647
175.0,embodied_prioritized,20,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802647
175.0,embodied_prioritized,21,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802648
175.0,embodied_prioritized,22,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802649
175.0,embodied_prioritized,23,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802650
175.0,embodied_prioritized,24,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802651
175.0,embodied_prioritized,25,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802655
175.0,embodied_prioritized,26,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802656
175.0,embodied_prioritized,27,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802657
175.0,embodied_prioritized,28,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802658
175.0,embodied_prioritized,29,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802658
175.0,embodied_prioritized,30,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802659
175.0,embodied_prioritized,31,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802660
175.0,embodied_prioritized,32,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802661
175.0,embodied_prioritized,33,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802661
175.0,embodied_prioritized,34,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802662
175.0,embodied_prioritized,35,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802663
175.0,embodied_prioritized,36,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802664
175.0,embodied_prioritized,37,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802664
175.0,embodied_prioritized,38,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802665
175.0,embodied_prioritized,39,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802666
175.0,embodied_prioritized,40,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802667
175.0,embodied_prioritized,41,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802668
175.0,embodied_prioritized,42,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802668
175.0,embodied_prioritized,43,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802669
175.0,embodied_prioritized,44,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802670
175.0,embodied_prioritized,45,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802671
175.0,embodied_prioritized,46,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802671
175.0,embodied_prioritized,47,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802672
175.0,embodied_prioritized,48,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802673
175.0,embodied_prioritized,49,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802674
175.0,embodied_prioritized,50,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802675
175.0,embodied_prioritized,51,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802676
175.0,embodied_prioritized,52,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802677
175.0,embodied_prioritized,53,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802678
175.0,embodied_prioritized,54,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802678
175.0,embodied_prioritized,55,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802679
175.0,embodied_prioritized,56,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802680
175.0,embodied_prioritized,57,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802681
175.0,embodied_prioritized,58,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802682
175.0,embodied_prioritized,59,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802682
175.0,embodied_prioritized,60,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802683
175.0,embodied_prioritized,61,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802684
175.0,embodied_prioritized,62,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802685
175.0,embodied_prioritized,63,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802685
175.0,embodied_prioritized,64,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802686
175.0,embodied_prioritized,65,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802687
175.0,embodied_prioritized,66,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802688
175.0,embodied_prioritized,67,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802689
175.0,embodied_prioritized,68,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802689
175.0,embodied_prioritized,69,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802690
175.0,embodied_prioritized,70,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802695
175.0,embodied_prioritized,71,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802695
175.0,embodied_prioritized,72,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802696
175.0,embodied_prioritized,73,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802697
175.0,embodied_prioritized,74,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802698
175.0,embodied_prioritized,75,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802698
175.0,embodied_prioritized,76,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802699
175.0,embodied_prioritized,77,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802700
175.0,embodied_prioritized,78,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802701
175.0,embodied_prioritized,79,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802702
175.0,embodied_prioritized,80,Northern,old,14400.0,92.85454346338122,2025-11-09T22:09:36.802702
